user_id,module_id,user_skill,words_on_slide,time_on_task_sec,interaction_rate,completed,test_score,pre_assessment_score,sim_completed,sim_time_on_task,baseline_retention,sim_retention
870,2,0.286,263,100.4,5,1,0.494,0.3092094637928537,1,100.4,0.0988,0.3705
870,3,0.286,342,130.6,2,1,0.454,0.33588831947682124,1,117.53999999999999,0.0908,0.3405
870,4,0.286,437,166.9,4,0,,0.2517851348872761,1,150.21,,
870,5,0.286,291,111.1,1,1,0.376,0.3055076925422602,1,111.1,0.0752,0.28200000000000003
870,6,0.286,344,131.3,3,1,0.519,0.3397478704606428,1,118.17000000000002,0.1038,0.38925
870,7,0.286,472,180.2,6,0,,0.22815402711236685,1,162.18,,
870,8,0.286,196,74.8,6,1,0.459,0.2782505700107012,1,74.8,0.0918,0.34425
871,1,0.232,490,200.9,4,0,,0.2261569881002512,0,180.81,,
871,2,0.232,296,121.3,4,0,,0.3146403317330525,0,121.3,,
871,3,0.232,507,207.8,3,0,,0.12539678283723193,1,187.02,,
871,4,0.232,180,73.8,5,1,0.272,0.22684577913923484,1,73.8,0.054400000000000004,0.20400000000000001
871,5,0.232,145,59.4,1,1,0.269,0.42320054690526976,1,59.4,0.05380000000000001,0.20175
871,6,0.232,110,45.1,6,1,0.19,0.34840601525859377,1,45.1,0.038000000000000006,0.14250000000000002
871,7,0.232,363,148.8,6,1,0.35,0.36691790488887055,1,133.92000000000002,0.06999999999999999,0.26249999999999996
871,8,0.232,451,184.9,1,0,,0.23444318401780342,0,166.41,,
872,1,0.233,597,244.3,4,0,,0.26509975636860234,1,219.87,,
872,2,0.233,290,118.7,5,1,0.428,0.33322361667029254,1,118.7,0.08560000000000001,0.321
872,3,0.233,439,179.6,4,0,,0.3890255529530931,1,161.64,,
872,4,0.233,103,42.1,3,1,0.422,0.03783970871171133,1,42.1,0.0844,0.3165
872,5,0.233,183,74.9,6,1,0.279,0.10145586929501543,1,74.9,0.05580000000000001,0.20925000000000002
872,6,0.233,465,190.3,4,0,,0.3639444101402648,1,171.27,,
872,7,0.233,533,218.1,5,0,,0.20531106442311964,1,196.29,,
872,8,0.233,375,153.4,3,1,0.203,0.16582792107419228,1,138.06,0.040600000000000004,0.15225
873,1,0.17,502,224.9,5,0,,0.04458390130043963,1,202.41,,
873,2,0.17,449,201.1,4,0,,0.11449832984558907,1,180.99,,
873,3,0.17,242,108.4,2,1,0.443,0.029763071657617518,1,108.4,0.08860000000000001,0.33225
873,4,0.17,175,78.4,1,1,0.255,0.3791094272732477,1,78.4,0.051000000000000004,0.19125
873,5,0.17,117,52.4,3,1,0.33,0.16775639480194265,1,52.4,0.066,0.2475
873,6,0.17,160,71.7,6,1,0.517,0.16420494582372824,1,71.7,0.1034,0.38775000000000004
873,7,0.17,202,90.5,4,1,0.27,0.2288076675167832,1,90.5,0.054000000000000006,0.2025
873,8,0.17,443,198.4,9,1,0.484,0.266234516926657,1,178.56,0.0968,0.363
874,1,0.492,509,154.0,11,1,0.599,0.586588815655464,1,138.6,0.1198,0.44925
874,2,0.492,210,63.5,8,1,0.524,0.5993621943907572,1,63.5,0.1048,0.393
874,3,0.492,322,97.4,6,0,,0.4289154449209144,0,87.66000000000001,,
874,4,0.492,228,69.0,2,1,0.632,0.4622133195043139,1,69.0,0.1264,0.474
874,5,0.492,251,75.9,5,1,0.676,0.5689031655442276,1,75.9,0.13520000000000001,0.507
874,6,0.492,541,163.7,9,0,,0.439261093836038,1,147.32999999999998,,
874,7,0.492,142,43.0,10,1,0.522,0.49148933679727747,1,43.0,0.1044,0.3915
874,8,0.492,303,91.7,7,1,0.656,0.5318763764424814,0,82.53,0.1312,
875,1,0.332,125,45.1,5,1,0.351,0.41051850823103764,1,45.1,0.0702,0.26325
875,2,0.332,338,121.9,3,1,0.464,0.15423190376297988,1,109.71000000000001,0.09280000000000001,0.34800000000000003
875,3,0.332,312,112.5,5,1,0.583,0.40347456498889456,0,101.25,0.1166,
875,4,0.332,266,95.9,4,0,,0.3086275942148275,0,95.9,,
875,5,0.332,438,157.9,4,0,,0.4027457710864381,1,142.11,,
875,6,0.332,224,80.8,2,1,0.482,0.4096931692354829,1,80.8,0.0964,0.3615
875,7,0.332,392,141.4,2,0,,0.4927915061119158,1,127.26,,
875,8,0.332,595,214.6,5,0,,0.4673453647621203,0,193.14,,
876,1,0.343,118,42.0,8,1,0.58,0.4776571662610296,1,42.0,0.11599999999999999,0.43499999999999994
876,2,0.343,414,147.4,7,0,,0.4873670319166239,0,132.66,,
876,3,0.343,533,189.7,6,0,,0.3721378984815946,1,170.73,,
876,4,0.343,353,125.7,4,1,0.326,0.346218508703684,1,113.13000000000001,0.06520000000000001,0.2445
876,5,0.343,382,136.0,4,0,,0.43028170831783347,1,122.4,,
876,6,0.343,150,53.4,4,1,0.347,0.41620809514330226,1,53.4,0.0694,0.26025
876,7,0.343,139,49.5,6,1,0.343,0.312093376326174,1,49.5,0.06860000000000001,0.25725000000000003
876,8,0.343,533,189.7,5,0,,0.38348234088082683,0,170.73,,
877,1,0.473,141,43.5,8,1,0.545,0.46949035332154054,1,43.5,0.10900000000000001,0.40875000000000006
877,2,0.473,565,174.2,8,0,,0.38760670915399437,1,156.78,,
877,3,0.473,186,57.3,4,1,0.487,0.602046074137635,1,57.3,0.0974,0.36524999999999996
877,4,0.473,232,71.5,5,1,0.655,0.4785199242530089,1,71.5,0.131,0.49125
877,5,0.473,214,66.0,6,1,0.54,0.6778708257698851,1,66.0,0.10800000000000001,0.405
877,6,0.473,537,165.5,6,0,,0.31045077298001666,1,148.95000000000002,,
877,7,0.473,209,64.4,6,1,0.519,0.4173221227156633,1,64.4,0.1038,0.38925
877,8,0.473,358,110.4,7,0,,0.4762638836690871,1,99.36000000000001,,
878,1,0.058,557,299.6,5,0,,0.17173810976289142,0,269.64000000000004,,
878,2,0.058,187,100.6,3,1,0.361,0.09794693726021851,1,100.6,0.0722,0.27075
878,3,0.058,487,261.9,3,0,,0.08904727541807514,0,235.70999999999998,,
878,4,0.058,423,227.5,4,0,,0.0,1,204.75,,
878,5,0.058,233,125.3,1,1,0.157,0.0,1,125.3,0.031400000000000004,0.11775
878,6,0.058,149,80.1,3,1,0.16,0.09025046602899048,1,80.1,0.032,0.12
878,7,0.058,271,145.7,3,1,0.221,0.0,1,145.7,0.0442,0.16575
878,8,0.058,447,240.4,2,0,,0.00481222497106714,0,216.36,,
879,1,0.334,568,204.2,10,0,,0.3840917329085858,1,183.78,,
879,2,0.334,380,136.6,3,1,0.321,0.2357675727723224,1,122.94,0.06420000000000001,0.24075000000000002
879,3,0.334,210,75.5,10,1,0.655,0.4945355962361807,1,75.5,0.131,0.49125
879,4,0.334,196,70.5,6,1,0.717,0.45639363442378905,1,70.5,0.1434,0.53775
879,5,0.334,498,179.1,5,0,,0.17685800016616998,1,161.19,,
879,6,0.334,210,75.5,7,1,0.308,0.2407628756818013,1,75.5,0.0616,0.23099999999999998
879,7,0.334,332,119.4,6,1,0.38,0.10542227555050501,1,107.46000000000001,0.07600000000000001,0.28500000000000003
879,8,0.334,302,108.6,4,1,0.495,0.2557408637451867,1,97.74,0.099,0.37124999999999997
880,1,0.506,567,169.2,2,0,,0.5826388476572399,1,152.28,,
880,2,0.506,575,171.5,2,0,,0.4646105057725143,1,154.35,,
880,3,0.506,338,100.8,5,1,0.599,0.5520797243615968,1,90.72,0.1198,0.44925
880,4,0.506,312,93.1,12,1,0.583,0.3537665681718256,1,83.78999999999999,0.1166,0.43724999999999997
880,5,0.506,233,69.5,5,1,0.689,0.5857975254581905,1,69.5,0.1378,0.5167499999999999
880,6,0.506,211,62.9,4,1,0.619,0.450489077207165,1,62.9,0.12380000000000001,0.46425
880,7,0.506,426,127.1,4,1,0.684,0.5072169682282905,1,114.39,0.1368,0.513
880,8,0.506,593,176.9,5,0,,0.49671254986069474,1,159.21,,
881,1,0.109,204,100.4,7,1,0.249,0.0,1,100.4,0.049800000000000004,0.18675
881,2,0.109,594,292.5,3,0,,0.0,1,263.25,,
881,3,0.109,341,167.9,6,0,,0.2057794469003426,0,151.11,,
881,4,0.109,235,115.7,3,1,0.26,0.14889921575016957,1,115.7,0.052000000000000005,0.195
881,5,0.109,424,208.8,0,0,,0.21400490415534268,1,187.92000000000002,,
881,6,0.109,315,155.1,5,1,0.278,0.14146582355025183,0,139.59,0.05560000000000001,
881,7,0.109,416,204.8,8,1,0.32,0.12329906348092165,0,184.32000000000002,0.064,
881,8,0.109,299,147.2,3,1,0.233,0.0,1,147.2,0.0466,0.17475000000000002
882,1,0.476,358,110.0,5,1,0.579,0.448963330323883,1,99.0,0.1158,0.43424999999999997
882,2,0.476,270,83.0,5,1,0.59,0.4732615679596256,1,83.0,0.118,0.4425
882,3,0.476,251,77.1,4,1,0.391,0.6713107198272574,1,77.1,0.0782,0.29325
882,4,0.476,185,56.8,9,1,0.506,0.5446956632098677,1,56.8,0.10120000000000001,0.3795
882,5,0.476,250,76.8,11,1,0.521,0.6296061181709528,1,76.8,0.10420000000000001,0.39075000000000004
882,6,0.476,262,80.5,4,1,0.52,0.5357537705894728,1,80.5,0.10400000000000001,0.39
882,7,0.476,485,149.0,1,0,,0.404869677305052,1,134.1,,
882,8,0.476,254,78.0,4,1,0.393,0.4877124216149851,1,78.0,0.0786,0.29475
883,1,0.335,268,96.3,5,1,0.458,0.35862236462642333,1,96.3,0.09160000000000001,0.3435
883,2,0.335,512,183.9,5,0,,0.24108444302293186,1,165.51000000000002,,
883,3,0.335,382,137.2,6,0,,0.2965612623407079,1,123.47999999999999,,
883,4,0.335,507,182.1,3,0,,0.3144233006322828,1,163.89,,
883,5,0.335,212,76.2,1,1,0.525,0.49556198325651185,1,76.2,0.10500000000000001,0.39375000000000004
883,6,0.335,316,113.5,6,1,0.596,0.1269259474609022,1,102.15,0.1192,0.44699999999999995
883,7,0.335,322,115.7,6,1,0.437,0.45558184207160435,1,104.13000000000001,0.0874,0.32775
883,8,0.335,512,183.9,6,1,0.398,0.24132047650406174,1,165.51000000000002,0.0796,0.2985
884,1,0.311,306,113.2,2,1,0.487,0.17379208127303858,1,101.88000000000001,0.0974,0.36524999999999996
884,2,0.311,102,37.7,5,1,0.416,0.42899421300384644,1,37.7,0.0832,0.312
884,3,0.311,128,47.3,11,1,0.568,0.3841898069234381,1,47.3,0.11359999999999999,0.42599999999999993
884,4,0.311,264,97.6,3,1,0.416,0.436451870238119,1,97.6,0.0832,0.312
884,5,0.311,158,58.4,7,1,0.414,0.3910701947545577,1,58.4,0.0828,0.3105
884,6,0.311,225,83.2,4,1,0.559,0.5169845001737402,1,83.2,0.11180000000000001,0.41925
884,7,0.311,411,152.0,6,0,,0.3668723836944485,1,136.8,,
884,8,0.311,555,205.2,5,0,,0.29535226238768414,1,184.68,,
885,1,0.316,469,172.5,3,1,0.406,0.35029263773213426,1,155.25,0.08120000000000001,0.3045
885,2,0.316,189,69.5,6,1,0.505,0.44034691283459637,1,69.5,0.101,0.37875000000000003
885,3,0.316,211,77.6,3,1,0.481,0.2380624674739883,1,77.6,0.09620000000000001,0.36075
885,4,0.316,322,118.4,5,1,0.579,0.2508111417468619,0,106.56,0.1158,
885,5,0.316,325,119.5,6,1,0.504,0.2851039985402093,0,107.55,0.1008,
885,6,0.316,531,195.3,3,0,,0.10554172012346677,0,175.77,,
885,7,0.316,378,139.0,6,1,0.578,0.3298078408417547,0,125.10000000000001,0.1156,
885,8,0.316,139,51.1,4,1,0.449,0.12738712960489737,1,51.1,0.0898,0.33675
886,1,0.134,584,276.2,4,0,,0.1393059312932619,1,248.57999999999998,,
886,2,0.134,299,141.4,3,1,0.083,0.220528975613525,1,141.4,0.0166,0.06225
886,3,0.134,560,264.9,2,0,,0.08631235393561644,0,238.41,,
886,4,0.134,557,263.5,4,1,0.578,0.3017115870186871,1,237.15,0.1156,0.4335
886,5,0.134,506,239.3,3,0,,0.0,1,215.37,,
886,6,0.134,516,244.1,3,0,,0.2531260681631833,0,219.69,,
886,7,0.134,472,223.3,2,0,,0.2015137056406921,1,200.97000000000003,,
886,8,0.134,235,111.2,3,1,0.381,0.0,1,111.2,0.0762,0.28575
887,1,0.043,462,255.4,4,0,,0.31407942990405324,0,229.86,,
887,2,0.043,206,113.9,4,1,0.173,0.036625471449603375,1,113.9,0.0346,0.12974999999999998
887,3,0.043,482,266.5,7,0,,0.0,0,239.85,,
887,4,0.043,423,233.9,4,1,0.09,0.0,0,210.51000000000002,0.018,
887,5,0.043,503,278.1,5,0,,0.02099819723403259,1,250.29000000000002,,
887,6,0.043,316,174.7,4,1,0.35,0.03025931276100402,0,157.23,0.06999999999999999,
887,7,0.043,551,304.6,7,0,,0.05326455285396644,1,274.14000000000004,,
887,8,0.043,431,238.3,3,0,,0.013220384377603978,0,214.47000000000003,,
888,1,0.44,286,91.3,6,1,0.708,0.5033225310115094,1,91.3,0.1416,0.5309999999999999
888,2,0.44,202,64.5,4,1,0.509,0.40123701673367534,1,64.5,0.1018,0.38175000000000003
888,3,0.44,194,61.9,4,1,0.448,0.2465035882759529,1,61.9,0.08960000000000001,0.336
888,4,0.44,394,125.7,6,0,,0.42506385043503586,1,113.13000000000001,,
888,5,0.44,156,49.8,2,0,,0.20325223466267217,0,49.8,,
888,6,0.44,511,163.0,8,0,,0.47537706308913896,1,146.70000000000002,,
888,7,0.44,476,151.9,9,1,0.564,0.34206997697173647,1,136.71,0.1128,0.42299999999999993
888,8,0.44,534,170.4,5,0,,0.45633603549158,1,153.36,,
889,1,0.12,343,166.1,5,0,,0.25140749815246044,1,149.49,,
889,2,0.12,221,107.0,3,1,0.287,0.025125130473199975,1,107.0,0.0574,0.21525
889,3,0.12,579,280.3,6,0,,0.2261256258512118,1,252.27,,
889,4,0.12,463,224.2,7,0,,0.07666104333138468,0,201.78,,
889,5,0.12,217,105.1,2,0,,0.2953194802065585,0,105.1,,
889,6,0.12,149,72.1,3,1,0.346,0.08348473868017867,1,72.1,0.0692,0.25949999999999995
889,7,0.12,285,138.0,4,1,0.327,0.03595070144933085,1,138.0,0.0654,0.24525000000000002
889,8,0.12,425,205.8,6,1,0.267,0.18872384503952883,1,185.22000000000003,0.0534,0.20025
890,1,0.2,364,156.0,1,0,,0.1564210270376364,1,140.4,,
890,2,0.2,400,171.4,2,0,,0.11585504858709916,1,154.26000000000002,,
890,3,0.2,250,107.1,6,1,0.279,0.1522160149296209,1,107.1,0.05580000000000001,0.20925000000000002
890,4,0.2,486,208.3,6,0,,0.19553934678169987,1,187.47000000000003,,
890,5,0.2,128,54.9,7,1,0.351,0.3342180131244854,1,54.9,0.0702,0.26325
890,6,0.2,483,207.0,4,0,,0.006591225454042282,1,186.3,,
890,7,0.2,461,197.5,1,0,,0.20230806589504208,0,177.75,,
890,8,0.2,493,211.3,5,0,,0.26249035946540433,1,190.17000000000002,,
891,1,0.701,158,39.5,6,1,0.697,0.7203448574991795,1,39.5,0.1394,0.5227499999999999
891,2,0.701,514,128.4,4,0,,0.8319865169433533,1,38.52,,
891,3,0.701,157,39.2,6,1,0.747,0.6935654670241476,1,39.2,0.1494,0.56025
891,4,0.701,178,44.5,8,1,0.822,0.6825448557814054,1,44.5,0.1644,0.6164999999999999
891,5,0.701,529,132.2,3,0,,0.7602329547013342,1,118.97999999999999,,
891,6,0.701,471,117.7,8,0,,0.7109313814951349,1,105.93,,
891,7,0.701,142,35.5,3,1,0.653,0.6619591261719528,1,35.5,0.13060000000000002,0.48975
891,8,0.701,330,82.4,6,1,0.795,0.7526144039586379,1,74.16000000000001,0.15900000000000003,0.5962500000000001
892,1,0.282,222,85.2,2,1,0.641,0.21674717067833543,1,85.2,0.1282,0.48075
892,2,0.282,364,139.7,7,1,0.328,0.22088228479806726,1,125.72999999999999,0.0656,0.246
892,3,0.282,205,78.7,4,1,0.342,0.2292005978234386,1,78.7,0.0684,0.2565
892,4,0.282,496,190.3,7,0,,0.4173069160166407,0,171.27,,
892,5,0.282,321,123.2,6,1,0.553,0.0,1,110.88000000000001,0.11060000000000002,0.41475000000000006
892,6,0.282,465,178.4,1,0,,0.3215598834762942,1,160.56,,
892,7,0.282,206,79.1,3,1,0.397,0.2854271814200222,1,79.1,0.07940000000000001,0.29775
892,8,0.282,270,103.6,5,1,0.291,0.11391295407618793,1,103.6,0.0582,0.21825
893,1,0.349,597,210.9,4,0,,0.3799726779136002,1,189.81,,
893,2,0.349,145,51.2,6,1,0.267,0.3965751991831532,1,51.2,0.0534,0.20025
893,3,0.349,323,114.1,6,0,,0.40796392313574,1,102.69,,
893,4,0.349,323,114.1,4,1,0.255,0.08381719369550505,0,102.69,0.051000000000000004,
893,5,0.349,425,150.1,4,1,0.351,0.4856389411854438,1,135.09,0.0702,0.26325
893,6,0.349,360,127.2,1,1,0.5,0.2752263295315159,0,114.48,0.1,
893,7,0.349,467,165.0,3,0,,0.4176567746753176,1,148.5,,
893,8,0.349,509,179.8,2,0,,0.42310737806822857,1,161.82000000000002,,
894,1,0.183,422,185.2,5,0,,0.0953302914380707,1,166.68,,
894,2,0.183,409,179.5,0,0,,0.24904599523515503,1,161.55,,
894,3,0.183,299,131.2,6,1,0.482,0.14445067590876418,1,131.2,0.0964,0.3615
894,4,0.183,128,56.2,5,1,0.24,0.0,1,56.2,0.048,0.18
894,5,0.183,487,213.8,3,0,,0.29977419255277793,1,192.42000000000002,,
894,6,0.183,141,61.9,2,1,0.431,0.10549550369837601,1,61.9,0.0862,0.32325
894,7,0.183,487,213.8,3,0,,0.09755065372619456,1,192.42000000000002,,
894,8,0.183,153,67.2,3,1,0.622,0.14269341319632778,1,67.2,0.12440000000000001,0.4665
895,1,0.502,536,160.4,2,0,,0.5292236725327388,1,144.36,,
895,2,0.502,380,113.7,7,0,,0.4962729589177898,1,102.33,,
895,3,0.502,310,92.8,6,1,0.552,0.556806692470717,1,83.52,0.11040000000000001,0.41400000000000003
895,4,0.502,284,85.0,10,1,0.546,0.3680510633471341,1,85.0,0.10920000000000002,0.40950000000000003
895,5,0.502,510,152.6,3,0,,0.4277613629569265,1,137.34,,
895,6,0.502,486,145.5,4,1,0.653,0.49040029276784664,1,130.95000000000002,0.13060000000000002,0.48975
895,7,0.502,170,50.9,8,1,0.697,0.6917887292658705,1,50.9,0.1394,0.5227499999999999
895,8,0.502,200,59.9,7,1,0.748,0.4906187461586242,1,59.9,0.1496,0.5609999999999999
896,1,0.062,145,77.3,3,1,0.344,0.17052222636616315,1,77.3,0.0688,0.258
896,2,0.062,238,126.9,6,1,0.222,0.06585551687843177,1,126.9,0.0444,0.1665
896,3,0.062,591,315.2,9,0,,0.01363413625624315,1,283.68,,
896,4,0.062,176,93.9,4,1,0.11,0.037327557588555944,1,93.9,0.022000000000000002,0.0825
896,5,0.062,347,185.1,3,1,0.212,0.04515802879711188,0,166.59,0.0424,
896,6,0.062,579,308.8,5,0,,0.12236457389607386,0,277.92,,
896,7,0.062,204,108.8,1,1,0.267,0.19946112675765545,1,108.8,0.0534,0.20025
896,8,0.062,421,224.6,2,0,,0.09796808476863211,1,202.14,,
897,1,0.435,212,68.0,5,1,0.507,0.5537077678741755,1,68.0,0.1014,0.38025
897,2,0.435,338,108.4,5,0,,0.33852102623703145,1,97.56,,
897,3,0.435,135,43.3,6,0,,0.39353694911859693,0,43.3,,
897,4,0.435,403,129.2,3,0,,0.3625697465792333,1,116.27999999999999,,
897,5,0.435,251,80.5,2,1,0.453,0.4664444590874853,1,80.5,0.09060000000000001,0.33975
897,6,0.435,391,125.4,7,1,0.605,0.39910416148205863,1,112.86000000000001,0.121,0.45375
897,7,0.435,544,174.5,4,0,,0.5079772937034195,1,157.05,,
897,8,0.435,100,32.1,6,1,0.563,0.34189982883675585,1,32.1,0.11259999999999999,0.42224999999999996
898,1,0.092,463,234.6,3,0,,0.09630309733212815,1,211.14,,
898,2,0.092,494,250.3,3,0,,0.1606857911012256,1,225.27,,
898,3,0.092,532,269.6,5,0,,0.0,0,242.64000000000001,,
898,4,0.092,235,119.1,3,1,0.396,0.30416313073302037,1,119.1,0.0792,0.29700000000000004
898,5,0.092,274,138.8,3,1,0.372,0.06368481151201243,1,138.8,0.07440000000000001,0.279
898,6,0.092,214,108.4,1,1,0.098,0.0,1,108.4,0.019600000000000003,0.07350000000000001
898,7,0.092,176,89.2,3,1,0.375,0.1078093898576786,1,89.2,0.07500000000000001,0.28125
898,8,0.092,171,86.6,4,1,0.202,0.0953443467973151,1,86.6,0.040400000000000005,0.15150000000000002
899,1,0.626,483,128.7,9,0,,0.6178105620427508,1,115.83,,
899,2,0.626,119,31.7,6,1,0.695,0.7251191112926666,1,31.7,0.13899999999999998,0.52125
899,3,0.626,444,118.3,10,0,,0.7007444971427056,1,106.47,,
899,4,0.626,137,36.5,4,1,0.672,0.6557876191023845,1,36.5,0.13440000000000002,0.504
899,5,0.626,353,94.1,4,1,0.711,0.6710155633946647,1,84.69,0.1422,0.53325
899,6,0.626,380,101.3,6,1,0.543,0.6155641550561913,1,91.17,0.10860000000000002,0.40725
899,7,0.626,506,134.8,9,0,,0.8035490849240048,1,40.440000000000005,,
899,8,0.626,286,76.2,7,1,0.603,0.4780803981642233,1,76.2,0.1206,0.45225
900,1,0.377,155,53.0,5,1,0.275,0.39096516742158965,1,53.0,0.05500000000000001,0.20625000000000002
900,2,0.377,267,91.3,2,1,0.467,0.38350246311887803,1,91.3,0.09340000000000001,0.35025
900,3,0.377,449,153.6,5,0,,0.4583280406064593,1,138.24,,
900,4,0.377,123,42.1,6,1,0.4,0.29261461225751006,1,42.1,0.08000000000000002,0.30000000000000004
900,5,0.377,180,61.6,5,1,0.589,0.20263273976034638,1,61.6,0.1178,0.44175
900,6,0.377,233,79.7,6,1,0.521,0.3926823016098193,1,79.7,0.10420000000000001,0.39075000000000004
900,7,0.377,168,57.5,4,1,0.453,0.40512304922186043,1,57.5,0.09060000000000001,0.33975
900,8,0.377,301,103.0,10,1,0.495,0.525959940944765,0,92.7,0.099,
901,1,0.127,163,78.0,4,1,0.263,0.0,1,78.0,0.05260000000000001,0.19725
901,2,0.127,196,93.8,2,1,0.318,0.242469376671672,1,93.8,0.0636,0.2385
901,3,0.127,379,181.3,3,1,0.189,0.36374143640271217,0,163.17000000000002,0.0378,
901,4,0.127,541,258.8,7,0,,0.0892235112477523,1,232.92000000000002,,
901,5,0.127,473,226.3,5,0,,0.0,1,203.67000000000002,,
901,6,0.127,339,162.2,6,1,0.205,0.08630256336266288,0,145.98,0.041,
901,7,0.127,586,280.3,2,0,,0.12840049673713808,0,252.27,,
901,8,0.127,195,93.3,3,1,0.25,0.18337878750069148,1,93.3,0.05,0.1875
902,1,0.274,204,79.0,7,0,,0.2148605270161953,0,79.0,,
902,2,0.274,135,52.3,1,1,0.516,0.4295198534147342,1,52.3,0.10320000000000001,0.387
902,3,0.274,325,125.9,2,1,0.496,0.16254676849919386,1,113.31,0.09920000000000001,0.372
902,4,0.274,244,94.5,3,1,0.301,0.10007948478272,1,94.5,0.060200000000000004,0.22575
902,5,0.274,161,62.4,5,0,,0.38467104242873174,0,62.4,,
902,6,0.274,226,87.6,5,1,0.528,0.046537896879380036,1,87.6,0.10560000000000001,0.396
902,7,0.274,466,180.5,1,0,,0.2535870231127284,1,162.45000000000002,,
902,8,0.274,427,165.4,1,1,0.448,0.5857681129208048,1,148.86,0.08960000000000001,0.336
903,1,0.383,168,57.1,8,1,0.442,0.38179564470400684,1,57.1,0.0884,0.3315
903,2,0.383,591,200.9,7,0,,0.27092323493037507,1,180.81,,
903,3,0.383,291,98.9,5,1,0.348,0.37726025362132065,1,98.9,0.0696,0.261
903,4,0.383,101,34.3,6,1,0.419,0.3779199211380467,1,34.3,0.0838,0.31425
903,5,0.383,368,125.1,5,1,0.41,0.39906499403531165,1,112.59,0.082,0.3075
903,6,0.383,598,203.3,6,0,,0.449226298215962,1,182.97000000000003,,
903,7,0.383,242,82.3,6,1,0.524,0.2790888831632261,1,82.3,0.1048,0.393
903,8,0.383,140,47.6,2,1,0.596,0.5517548055236794,1,47.6,0.1192,0.44699999999999995
904,1,0.178,425,187.9,1,0,,0.20251142843726178,0,169.11,,
904,2,0.178,444,196.3,1,0,,0.25067940464018035,0,176.67000000000002,,
904,3,0.178,484,214.0,6,1,0.29,0.11518506002443574,0,192.6,0.057999999999999996,
904,4,0.178,238,105.2,5,1,0.261,0.30663821369955335,1,105.2,0.0522,0.19575
904,5,0.178,152,67.2,7,1,0.39,0.15229475911869353,1,67.2,0.07800000000000001,0.2925
904,6,0.178,266,117.6,5,1,0.234,0.20575525134935316,1,117.6,0.04680000000000001,0.17550000000000002
904,7,0.178,127,56.2,1,1,0.296,0.08468939228128906,1,56.2,0.0592,0.22199999999999998
904,8,0.178,470,207.8,7,0,,0.0783068373597873,1,187.02,,
905,1,0.216,267,111.8,2,1,0.28,0.2848205306452883,1,111.8,0.05600000000000001,0.21000000000000002
905,2,0.216,160,67.0,3,0,,0.1716393169792614,0,67.0,,
905,3,0.216,412,172.6,9,0,,0.1306176912495623,1,155.34,,
905,4,0.216,535,224.1,5,0,,0.15168166579729697,1,201.69,,
905,5,0.216,495,207.3,4,0,,0.2858953071717421,0,186.57000000000002,,
905,6,0.216,101,42.3,6,1,0.431,0.1530962138796389,1,42.3,0.0862,0.32325
905,7,0.216,544,227.8,5,0,,0.20423450683978359,0,205.02,,
905,8,0.216,452,189.3,13,0,,0.2175027750287097,1,170.37,,
906,1,0.521,135,39.7,9,1,0.665,0.3292651113989701,1,39.7,0.133,0.49875
906,2,0.521,397,116.7,7,0,,0.37388735946264817,1,105.03,,
906,3,0.521,253,74.3,8,1,0.51,0.5546277889247563,1,74.3,0.10200000000000001,0.3825
906,4,0.521,125,36.7,7,1,0.62,0.4472970638847303,1,36.7,0.124,0.46499999999999997
906,5,0.521,548,161.0,6,0,,0.6266724911280419,1,144.9,,
906,6,0.521,218,64.1,6,1,0.599,0.6176807104250545,1,64.1,0.1198,0.44925
906,7,0.521,157,46.1,8,1,0.524,0.5929168666355438,1,46.1,0.1048,0.393
906,8,0.521,490,144.0,7,0,,0.7029771787312598,1,129.6,,
907,1,0.279,117,45.1,6,1,0.325,0.2706910672256817,1,45.1,0.065,0.24375000000000002
907,2,0.279,135,52.0,5,1,0.466,0.34388819259038395,1,52.0,0.0932,0.34950000000000003
907,3,0.279,312,120.1,4,1,0.461,0.2205599023403969,1,108.09,0.0922,0.34575
907,4,0.279,264,101.7,4,1,0.513,0.5242369912868724,1,101.7,0.10260000000000001,0.38475000000000004
907,5,0.279,428,164.8,3,1,0.294,0.477363365243602,0,148.32000000000002,0.0588,
907,6,0.279,101,38.9,3,1,0.394,0.2801880434517792,1,38.9,0.07880000000000001,0.2955
907,7,0.279,194,74.7,6,1,0.457,0.3176586229905193,1,74.7,0.09140000000000001,0.34275
907,8,0.279,316,121.7,4,1,0.406,0.4149297599364806,1,109.53,0.08120000000000001,0.3045
908,1,0.485,510,155.3,9,1,0.489,0.47028604951858927,1,139.77,0.0978,0.36675
908,2,0.485,448,136.4,5,0,,0.4193375929200295,1,122.76,,
908,3,0.485,172,52.4,2,0,,0.5723989751006883,0,52.4,,
908,4,0.485,335,102.0,7,1,0.738,0.492843924608367,0,91.8,0.1476,
908,5,0.485,284,86.5,8,1,0.406,0.503299444964526,1,86.5,0.08120000000000001,0.3045
908,6,0.485,101,30.8,3,1,0.529,0.40157286569320344,1,30.8,0.1058,0.39675000000000005
908,7,0.485,575,175.1,8,0,,0.3132327851636604,1,157.59,,
908,8,0.485,499,152.0,5,0,,0.5086142409879101,1,136.8,,
909,1,0.348,383,135.5,2,1,0.461,0.43849620414942,1,121.95,0.0922,0.34575
909,2,0.348,390,138.0,7,0,,0.3254193250923958,1,124.2,,
